source,degeneracy_id,formula,is_ring,used_in_objective,log_P_exist,P_exist,individual_loss,C#C,C-C,C-O,C=C,C=O,O-O,O=O,C#O
pseudo_negative,C26H52O_001,C26H52O,False,True,-0.4042437068958785,0.667481431617683,0.44553146155439166,0,24,1,1,0,0,0,0
pseudo_negative,C26H52O_002,C26H52O,False,True,-0.40285370161016637,0.6684098794599616,0.44677176695968035,0,25,0,0,1,0,0,0
pseudo_negative,C26H52_001,C26H52,False,True,-0.3889221541315437,0.6777870308803841,0.4593952592296467,0,24,0,1,0,0,0,0
pseudo_negative,C26H54O2_001,C26H54O2,False,True,-0.42708876993386014,0.6524056356521863,0.4256331134307333,0,25,2,0,0,0,0,0
pseudo_negative,C26H54O_001,C26H54O,False,True,-0.41176721716952536,0.6624784717181492,0.43887772549001464,0,25,1,0,0,0,0,0
pseudo_negative,C26H54_001,C26H54,False,True,-0.3964456644051905,0.67270682763383,0.45253447594517154,0,25,0,0,0,0,0,0
pseudo_negative,C28H46O2_001,C28H46O2,False,True,-0.41541032804072603,0.6600693801542358,0.43569158661719704,1,24,0,2,2,0,0,0
pseudo_negative,C28H48O2_001,C28H48O2,False,True,-0.42432384360008496,0.6542119852355023,0.4279933216257771,1,24,1,2,1,0,0,0
pseudo_negative,C28H48O2_002,C28H48O2,False,True,-0.42293383831437287,0.6551219756521832,0.42918480298241973,1,25,0,1,2,0,0,0
pseudo_negative,C28H48O_001,C28H48O,False,True,-0.4090022908357501,0.6643127104891672,0.44131137731746406,1,24,0,2,1,0,0,0
pseudo_negative,C28H50O2_001,C28H50O2,False,True,-0.4259303714202638,0.6531618192672162,0.42662036214845955,0,25,0,2,2,0,0,0
pseudo_negative,C28H50O2_002,C28H50O2,False,True,-0.43323735915944395,0.6484065683000922,0.4204310778147022,1,24,2,2,0,0,0,0
pseudo_negative,C28H50O2_003,C28H50O2,False,True,-0.4318473538737318,0.6493084835455821,0.4216015068042635,1,25,1,1,1,0,0,0
pseudo_negative,C28H50O2_004,C28H50O2,False,True,-0.43045734858801976,0.6502116533297361,0.4227751941257889,1,26,0,0,2,0,0,0
pseudo_negative,C28H50O_001,C28H50O,False,True,-0.4179158063951091,0.6584176606476488,0.4335138158527225,1,24,1,2,0,0,0,0
pseudo_negative,C28H50O_002,C28H50O,False,True,-0.41652580110939696,0.6593335010401895,0.4347206655939136,1,25,0,1,1,0,0,0
pseudo_negative,C28H50_001,C28H50,False,True,-0.4025942536307743,0.6685833195509608,0.4470036551817822,1,24,0,2,0,0,0,0
pseudo_negative,C28H52O2_001,C28H52O2,False,True,-0.43484388697962273,0.6473657214079388,0.41908237725402103,0,25,1,2,1,0,0,0
pseudo_negative,C28H52O2_002,C28H52O2,False,True,-0.4334538816939107,0.6482661888647631,0.4202490516252447,0,26,0,1,2,0,0,0
pseudo_negative,C28H52O2_003,C28H52O2,False,True,-0.4407608694330908,0.643546579832791,0.4141522004144828,1,25,2,1,0,0,0,0
pseudo_negative,C28H52O2_004,C28H52O2,False,True,-0.4393708641473787,0.644441734971419,0.4153051497729726,1,26,1,0,1,0,0,0
pseudo_negative,C28H52O_001,C28H52O,False,True,-0.4195223342152879,0.6573607435691856,0.4321231471858326,0,25,0,2,1,0,0,0
pseudo_negative,C28H52O_002,C28H52O,False,True,-0.42543931666875595,0.6534826362449748,0.4270395558736821,1,25,1,1,0,0,0,0
pseudo_negative,C28H52O_003,C28H52O,False,True,-0.42404931138304386,0.6543916121577843,0.428228382062464,1,26,0,0,1,0,0,0
pseudo_negative,C28H52_001,C28H52,False,True,-0.4101177639044211,0.6635721006933754,0.4403279328186191,1,25,0,1,0,0,0,0
pseudo_negative,C28H54O2_001,C28H54O2,False,True,-0.4437574025389817,0.6416210575875217,0.4116775815397299,0,25,2,2,0,0,0,0
pseudo_negative,C28H54O2_002,C28H54O2,False,True,-0.4423673972532696,0.642513534379024,0.4128236418602253,0,26,1,1,1,0,0,0
pseudo_negative,C28H54O2_003,C28H54O2,False,True,-0.44097739196755753,0.6434072525805673,0.4139728926732739,0,27,0,0,2,0,0,0
pseudo_negative,C28H54O2_004,C28H54O2,False,True,-0.4482843797067376,0.6387230183374807,0.4079670941541417,1,26,2,0,0,0,0,0
pseudo_negative,C28H54O_001,C28H54O,False,True,-0.4284358497746469,0.6515273848421722,0.42448793319927997,0,25,1,2,0,0,0,0
pseudo_negative,C28H54O_002,C28H54O,False,True,-0.4270458444889348,0.6524336410554364,0.4256696559808541,0,26,0,1,1,0,0,0
pseudo_negative,C28H54O_003,C28H54O,False,True,-0.43296282694240285,0.6485846012296009,0.42066198495216045,1,26,1,0,0,0,0,0
pseudo_negative,C28H54_001,C28H54,False,True,-0.41311429701031205,0.6615866611288342,0.43769691018359896,0,25,0,2,0,0,0,0
pseudo_negative,C28H54_002,C28H54,False,True,-0.417641274178068,0.658598442321827,0.4337519082287368,1,26,0,0,0,0,0,0
pseudo_negative,C28H56O2_001,C28H56O2,False,True,-0.4512809128126286,0.6368119284196477,0.40552943217755055,0,26,2,1,0,0,0,0
pseudo_negative,C28H56O2_002,C28H56O2,False,True,-0.44989090752691646,0.6376977158481392,0.40665837679793404,0,27,1,0,1,0,0,0
pseudo_negative,C28H56O_001,C28H56O,False,True,-0.4359593600482938,0.64664400498258,0.41814846917991094,0,26,1,1,0,0,0,0
pseudo_negative,C28H56O_002,C28H56O,False,True,-0.43456935476258163,0.6475434685522157,0.41931254366463433,0,27,0,0,1,0,0,0
pseudo_negative,C28H56_001,C28H56,False,True,-0.42063780728395894,0.6566278841817778,0.43116017828503816,0,26,0,1,0,0,0,0
pseudo_negative,C28H58O2_001,C28H58O2,False,True,-0.45880442308627545,0.6320388450190998,0.39947310161307764,0,27,2,0,0,0,0,0
pseudo_negative,C28H58O_001,C28H58O,False,True,-0.4434828703219406,0.6417972274200023,0.4119036811240022,0,27,1,0,0,0,0,0
pseudo_negative,C28H58_001,C28H58,False,True,-0.4281613175576058,0.6517062746539807,0.4247210684233697,0,27,0,0,0,0,0,0
pseudo_negative,C30H48O2_001,C30H48O2,False,True,-0.4396024709194944,0.6442924951845054,0.41511281935107586,1,25,0,3,2,0,0,0
pseudo_negative,C30H50O2_001,C30H50O2,False,True,-0.4485159864788533,0.6385751028906983,0.4077781620318659,1,25,1,3,1,0,0,0
pseudo_negative,C30H50O2_002,C30H50O2,False,True,-0.4471259811931413,0.6394633428451412,0.40891336684268254,1,26,0,2,2,0,0,0
pseudo_negative,C30H50O_001,C30H50O,False,True,-0.4331944337145185,0.6484344020379126,0.42046717374626524,1,25,0,3,1,0,0,0
pseudo_negative,C30H52O2_001,C30H52O2,False,True,-0.4501225142990322,0.6375500378408594,0.4064700507508813,0,26,0,3,2,0,0,0
pseudo_negative,C30H52O2_002,C30H52O2,False,True,-0.4574295020382123,0.6329084462098086,0.40057310128371415,1,25,2,3,0,0,0,0
pseudo_negative,C30H52O2_003,C30H52O2,False,True,-0.4560394967525002,0.6337888040046602,0.4016882480816576,1,26,1,2,1,0,0,0
pseudo_negative,C30H52O2_004,C30H52O2,False,True,-0.4546494914667881,0.6346703863523702,0.4028064993126668,1,27,0,1,2,0,0,0
pseudo_negative,C30H52O_001,C30H52O,False,True,-0.4421079492738775,0.6426802548439594,0.41303790996629663,1,25,1,3,0,0,0,0
pseudo_negative,C30H52O_002,C30H52O,False,True,-0.4407179439881654,0.6435742049489664,0.4141877572756943,1,26,0,2,1,0,0,0
pseudo_negative,C30H52_001,C30H52,False,True,-0.42678639650954264,0.6526029356059107,0.42589059156145237,1,25,0,3,0,0,0,0
pseudo_negative,C30H54O2_001,C30H54O2,False,True,-0.45903602985839115,0.6318924774928626,0.39928810311206786,0,26,1,3,1,0,0,0
pseudo_negative,C30H54O2_002,C30H54O2,False,True,-0.45764602457267906,0.6327714221038886,0.40039967263137755,0,27,0,2,2,0,0,0
pseudo_negative,C30H54O2_003,C30H54O2,False,True,-0.4649530123118592,0.6281646204994964,0.39459079044727635,1,26,2,2,0,0,0,0
pseudo_negative,C30H54O2_004,C30H54O2,False,True,-0.46356300702614706,0.6290383797666044,0.3956892832193948,1,27,1,1,1,0,0,0
pseudo_negative,C30H54O2_005,C30H54O2,False,True,-0.46217300174043496,0.6299133544082047,0.39679083406179655,1,28,0,0,2,0,0,0
pseudo_negative,C30H54O_001,C30H54O,False,True,-0.4437144770940563,0.6416486000480242,0.41171292594358927,0,26,0,3,1,0,0,0
pseudo_negative,C30H54O_002,C30H54O,False,True,-0.44963145954752437,0.6378631866965894,0.40686944494272803,1,26,1,2,0,0,0,0
pseudo_negative,C30H54O_003,C30H54O,False,True,-0.4482414542618122,0.6387504363956888,0.4080021199956829,1,27,0,1,1,0,0,0
pseudo_negative,C30H54_001,C30H54,False,True,-0.43430990678318954,0.647711494192714,0.4195301797093582,1,26,0,2,0,0,0,0
pseudo_negative,C30H56O2_001,C30H56O2,False,True,-0.46794954541775013,0.6262851218146038,0.39223305380633317,0,26,2,3,0,0,0,0
pseudo_negative,C30H56O2_002,C30H56O2,False,True,-0.466559540132038,0.6271562667520602,0.39332498292638124,0,27,1,2,1,0,0,0
pseudo_negative,C30H56O2_003,C30H56O2,False,True,-0.4651695348463259,0.6280286234275502,0.3944199518443036,0,28,0,1,2,0,0,0
pseudo_negative,C30H56O2_004,C30H56O2,False,True,-0.47247652258550604,0.6234563510888427,0.38869782171301426,1,27,2,1,0,0,0,0
pseudo_negative,C30H56O2_005,C30H56O2,False,True,-0.4710865172997939,0.6243235612860168,0.38977990917685484,1,28,1,0,1,0,0,0
pseudo_negative,C30H56O_001,C30H56O,False,True,-0.4526279926534153,0.6359546694362821,0.40443834157781083,0,26,1,3,0,0,0,0
pseudo_negative,C30H56O_002,C30H56O,False,True,-0.45123798736770315,0.6368392644417102,0.4055642487346585,0,27,0,2,1,0,0,0
pseudo_negative,C30H56O_003,C30H56O,False,True,-0.4571549698211712,0.6330822238214157,0.40079310211866903,1,27,1,1,0,0,0,0
pseudo_negative,C30H56O_004,C30H56O,False,True,-0.45576496453545906,0.6339628233360228,0.4019088613721813,1,28,0,0,1,0,0,0
pseudo_negative,C30H56_001,C30H56,False,True,-0.43730643988908047,0.6457735103238407,0.4170234266359756,0,26,0,3,0,0,0,0
pseudo_negative,C30H56_002,C30H56,False,True,-0.4418334170568364,0.6428567155001296,0.4132647566636145,1,27,0,1,0,0,0,0
pseudo_negative,C30H58O2_001,C30H58O2,False,True,-0.475473055691397,0.6215909397719372,0.3863752964065601,0,27,2,2,0,0,0,0
pseudo_negative,C30H58O2_002,C30H58O2,False,True,-0.4740830504056848,0.6224555552345912,0.3874509182424032,0,28,1,1,1,0,0,0
pseudo_negative,C30H58O2_003,C30H58O2,False,True,-0.4726930451199728,0.6233213733529637,0.3885295344786247,0,29,0,0,2,0,0,0
pseudo_negative,C30H58O2_004,C30H58O2,False,True,-0.4800000328591528,0.6187833714734432,0.3828928608120412,1,28,2,0,0,0,0,0
pseudo_negative,C30H58O_001,C30H58O,False,True,-0.46015150292706214,0.6311880114314293,0.39839830577476215,0,27,1,2,0,0,0,0
pseudo_negative,C30H58O_002,C30H58O,False,True,-0.45876149764135,0.6320659761500362,0.39950739820649817,0,28,0,1,1,0,0,0
pseudo_negative,C30H58O_003,C30H58O,False,True,-0.46467848009481805,0.6283370955993315,0.39480750570620343,1,28,1,0,0,0,0,0
pseudo_negative,C30H58_001,C30H58,False,True,-0.4448299501627273,0.6409332573620445,0.4107954403927208,0,27,0,2,0,0,0,0
pseudo_negative,C30H58_002,C30H58,False,True,-0.4493569273304832,0.6380383247308186,0.4070929038253095,1,28,0,0,0,0,0,0
pseudo_negative,C30H60O2_001,C30H60O2,False,True,-0.4829965659650438,0.6169319419357641,0.380605020980633,0,28,2,1,0,0,0,0
pseudo_negative,C30H60O2_002,C30H60O2,False,True,-0.4816065606793317,0.6177900768638543,0.3816645790714471,0,29,1,0,1,0,0,0
pseudo_negative,C30H60O_001,C30H60O,False,True,-0.467675013200709,0.6264570808606645,0.3924484741604652,0,28,1,1,0,0,0,0
pseudo_negative,C30H60O_002,C30H60O,False,True,-0.4662850079149969,0.6273284649883031,0.3935410029845806,0,29,0,0,1,0,0,0
pseudo_negative,C30H60_001,C30H60,False,True,-0.45235346043637414,0.6361292834491095,0.4046604652614775,0,28,0,1,0,0,0,0
pseudo_negative,C30H62O2_001,C30H62O2,False,True,-0.49052007623869065,0.6123078645906221,0.3749209210395277,0,29,2,0,0,0,0,0
pseudo_negative,C30H62O_001,C30H62O,False,True,-0.47519852347435587,0.6217616099368829,0.3865874995913045,0,29,1,0,0,0,0,0
pseudo_negative,C30H62_001,C30H62,False,True,-0.45987697071002104,0.6313613166634237,0.39861711217897194,0,29,0,0,0,0,0,0
pseudo_negative,H2O10_001,H2O10,False,True,-0.27207094341245763,0.7618002144659091,0.5803395667603051,0,0,0,0,0,9,0,0
pseudo_negative,H2O3_001,H2O3,False,True,-0.06046020964721281,0.9413312241747233,0.8861044736062831,0,0,0,0,0,2,0,0
pseudo_negative,H2O5_001,H2O5,False,True,-0.12092041929442562,0.8861044736062831,0.7851811381450681,0,0,0,0,0,4,0,0
pseudo_negative,H2O6_001,H2O6,False,True,-0.15115052411803204,0.8597182805832382,0.7391155219689994,0,0,0,0,0,5,0,0
pseudo_negative,H2O8_001,H2O8,False,True,-0.21161073376524484,0.8092796615068079,0.6549335705285735,0,0,0,0,0,7,0,0
