source,degeneracy_id,formula,is_ring,used_in_objective,log_P_exist,P_exist,individual_loss,C#C,C-C,C-O,C=C,C=O
positive,CH2O3_001,CH2O3,False,True,-0.06641417131979571,0.9357432260159231,0.0041289330028407446,0,0,1,0,1
positive,CH2O_001,CH2O,False,True,-0.022049707675863783,0.9781916102112131,0.00047560586517966265,0,0,0,0,1
positive,CH2_001,CH2,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,CH3O2_001,CH3O2,False,True,-0.044364463643931935,0.9566052460968004,0.001883104666319255,0,0,1,0,0
positive,CH3O2_002,CH3O2,False,True,-0.08872892728786387,0.9150935968599202,0.007209097294185753,0,0,2,0,0
positive,CH3O_001,CH3O,False,True,-0.044364463643931935,0.9566052460968004,0.001883104666319255,0,0,1,0,0
positive,CH3O_002,CH3O,False,True,-0.044364463643931935,0.9566052460968004,0.001883104666319255,0,0,1,0,0
positive,CH3_001,CH3,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,CH4O2_001,CH4O2,False,True,-0.044364463643931935,0.9566052460968004,0.001883104666319255,0,0,1,0,0
positive,CH4O_001,CH4O,False,True,-0.044364463643931935,0.9566052460968004,0.001883104666319255,0,0,1,0,0
positive,CH4_001,CH4,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,CHO2_001,CHO2,False,True,-0.022049707675863783,0.9781916102112131,0.00047560586517966265,0,0,0,0,1
positive,CHO3_001,CHO3,False,True,-0.06641417131979571,0.9357432260159231,0.0041289330028407446,0,0,1,0,1
positive,CHO_001,CHO,False,True,-0.022049707675863783,0.9781916102112131,0.00047560586517966265,0,0,0,0,1
positive,CH_001,CH,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,CO2_001,CO2,False,True,-0.04409941535172757,0.9568588262876059,0.0018611608692829654,0,0,0,0,2
positive,H2O2_001,H2O2,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,H2O_001,H2O,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,HO2_001,HO2,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,HO_001,HO,False,False,0.0,1.0,0.0,0,0,0,0,0
positive,O2_001,O2,False,False,0.0,1.0,0.0,0,0,0,0,0
pseudo_negative,C10H10O2_001,C10H10O2,True,True,-0.4454332609898744,0.6405466920096559,0.4103000646445129,0,7,0,3,2
pseudo_negative,C10H10O2_002,C10H10O2,True,True,-0.4632338177437824,0.6292454865462154,0.3959498823387833,1,6,2,3,0
pseudo_negative,C10H10O2_003,C10H10O2,True,True,-0.45877280584322466,0.6320588286607924,0.39949836288805296,1,7,1,2,1
pseudo_negative,C10H10O2_004,C10H10O2,True,True,-0.45431179394266696,0.6348847491633325,0.4030786447201876,1,8,0,1,2
pseudo_negative,C10H10O_001,C10H10O,True,True,-0.4188693540998505,0.6577901272376474,0.4326878514913204,1,6,1,3,0
pseudo_negative,C10H10O_002,C10H10O,True,True,-0.41440834219929273,0.6607310917849947,0.43656557565139104,1,7,0,2,1
pseudo_negative,C10H10_001,C10H10,True,True,-0.37450489045591856,0.6876296465251504,0.47283453078030324,1,6,0,3,0
pseudo_negative,C10H12O2_001,C10H12O2,True,True,-0.46774801695794255,0.6264113488093422,0.39239117791713946,0,7,1,3,1
pseudo_negative,C10H12O2_002,C10H12O2,True,True,-0.4632870050573848,0.629212019559207,0.3959077655577759,0,8,0,2,2
pseudo_negative,C10H12O2_003,C10H12O2,True,True,-0.4810875618112928,0.618110792432742,0.3820609517218323,1,7,2,2,0
pseudo_negative,C10H12O2_004,C10H12O2,True,True,-0.4766265499107351,0.6208743515857371,0.38548496045700953,1,8,1,1,1
pseudo_negative,C10H12O2_005,C10H12O2,True,True,-0.47216553801017735,0.6236502665482176,0.3889396549656629,1,9,0,0,2
pseudo_negative,C10H12O_001,C10H12O,True,True,-0.4233835533140106,0.6548274237103177,0.4287989548430919,0,7,0,3,1
pseudo_negative,C10H12O_002,C10H12O,True,True,-0.4367230981673609,0.6461503268509091,0.4175102448895367,1,7,1,2,0
pseudo_negative,C10H12O_003,C10H12O,True,True,-0.4322620862668032,0.6490392501181306,0.42125194819390527,1,8,0,1,1
pseudo_negative,C10H12_001,C10H12,True,True,-0.39235863452342895,0.6754618265866421,0.456248679175763,1,7,0,2,0
pseudo_negative,C10H14O2_001,C10H14O2,True,True,-0.4900627729260107,0.6125879390400853,0.37526398305737935,0,7,2,3,0
pseudo_negative,C10H14O2_002,C10H14O2,True,True,-0.48560176102545294,0.6153268056424395,0.37862707774212845,0,8,1,2,1
pseudo_negative,C10H14O2_003,C10H14O2,True,True,-0.48114074912489524,0.6180779176544522,0.3820203122920638,0,9,0,1,2
pseudo_negative,C10H14O2_004,C10H14O2,True,True,-0.49894130587880325,0.607173130186245,0.3686592100201628,1,8,2,1,0
pseudo_negative,C10H14O2_005,C10H14O2,True,True,-0.4944802939782455,0.609887787302609,0.3719631131008724,1,9,1,0,1
pseudo_negative,C10H14O_001,C10H14O,True,True,-0.44569830928207876,0.6403769387002678,0.41008262361912656,0,7,1,3,0
pseudo_negative,C10H14O_002,C10H14O,True,True,-0.441237297381521,0.6432400492817008,0.41375776099992484,0,8,0,2,1
pseudo_negative,C10H14O_003,C10H14O,True,True,-0.4545768422348713,0.6347164963433665,0.40286503073039875,1,8,1,1,0
pseudo_negative,C10H14O_004,C10H14O,True,True,-0.45011583033431357,0.6375542992170601,0.4064754844501566,1,9,0,0,1
pseudo_negative,C10H14_001,C10H14,True,True,-0.40133384563814684,0.669426538599044,0.44813189058069736,0,7,0,3,0
pseudo_negative,C10H14_002,C10H14,True,True,-0.4102123785909394,0.6635093199971207,0.4402446177230415,1,8,0,1,0
pseudo_negative,C10H16O2_001,C10H16O2,True,True,-0.5079165169935211,0.601748005397886,0.3621006620003342,0,8,2,2,0
pseudo_negative,C10H16O2_002,C10H16O2,True,True,-0.5034555050929633,0.6044384069059536,0.3653457877430072,0,9,1,1,1
pseudo_negative,C10H16O2_003,C10H16O2,True,True,-0.49899449319240563,0.6071408371373567,0.36861999611985025,0,10,0,0,2
pseudo_negative,C10H16O2_004,C10H16O2,True,True,-0.5167950499463136,0.5964290132667073,0.35572756786629806,1,9,2,0,0
